,Depth_bin,sample,expression,gene,group
2103,0.0-0.1,DLE4,0.18016185602095428,IFNGR1,DLE
2104,0.0-0.1,DLE5,0.1957574004868106,IFNGR1,DLE
2105,0.0-0.1,HC1,0.2599051208844685,IFNGR1,HC
2106,0.0-0.1,HC2,0.1592644638921847,IFNGR1,HC
2107,0.0-0.1,HC3,0.22360060901104162,IFNGR1,HC
2108,0.0-0.1,HC4,0.07143814666641649,IFNGR1,HC
2109,0.0-0.1,SLE1,0.1887628526379151,IFNGR1,SLE
2110,0.0-0.1,SLE2,0.16638624643333264,IFNGR1,SLE
2111,0.0-0.1,SLE3,0.14663595709951405,IFNGR1,SLE
2112,0.0-0.1,SLE4,0.11832360189368525,IFNGR1,SLE
2113,0.0-0.1,SLE5,0.19504095769052418,IFNGR1,SLE
2114,0.0-0.1,SLE6,0.03603470057371992,IFNGR1,SLE
2115,0.1-0.2,DLE1,0.023283134573498638,IFNGR1,DLE
2116,0.1-0.2,DLE2,0.1389821034170907,IFNGR1,DLE
2117,0.1-0.2,DLE3,0.14494399040441594,IFNGR1,DLE
2118,0.1-0.2,DLE4,0.2448070758599991,IFNGR1,DLE
2119,0.1-0.2,DLE5,0.253881762610379,IFNGR1,DLE
2120,0.1-0.2,HC1,0.32684170766676385,IFNGR1,HC
2121,0.1-0.2,HC2,0.1295230633829717,IFNGR1,HC
2122,0.1-0.2,HC3,0.16506773421686924,IFNGR1,HC
2123,0.1-0.2,HC4,0.060249839325711214,IFNGR1,HC
2124,0.1-0.2,SLE1,0.19307245727577854,IFNGR1,SLE
2125,0.1-0.2,SLE2,0.17856805674012866,IFNGR1,SLE
2126,0.1-0.2,SLE3,0.16905602115222074,IFNGR1,SLE
2127,0.1-0.2,SLE4,0.14475557460935773,IFNGR1,SLE
2128,0.1-0.2,SLE5,0.1794806907728127,IFNGR1,SLE
2129,0.1-0.2,SLE6,0.04524730600145621,IFNGR1,SLE
2130,0.2-0.3,DLE1,0.0831900478094557,IFNGR1,DLE
2131,0.2-0.3,DLE2,0.2164653237341622,IFNGR1,DLE
2132,0.2-0.3,DLE3,0.1250586080462083,IFNGR1,DLE
2133,0.2-0.3,DLE4,0.2292554804885284,IFNGR1,DLE
2134,0.2-0.3,DLE5,0.22407293238142917,IFNGR1,DLE
2135,0.2-0.3,HC1,0.22372385122367996,IFNGR1,HC
2136,0.2-0.3,HC2,0.13615995993510344,IFNGR1,HC
2137,0.2-0.3,HC3,0.13597112459712338,IFNGR1,HC
2138,0.2-0.3,HC4,0.024845284139017806,IFNGR1,HC
2139,0.2-0.3,SLE1,0.20857790528487682,IFNGR1,SLE
2140,0.2-0.3,SLE2,0.19738449643881942,IFNGR1,SLE
2141,0.2-0.3,SLE3,0.10941339634115126,IFNGR1,SLE
2142,0.2-0.3,SLE4,0.2740085815714013,IFNGR1,SLE
2143,0.2-0.3,SLE5,0.21262038756676216,IFNGR1,SLE
2144,0.2-0.3,SLE6,0.22812699122781846,IFNGR1,SLE
2145,0.3-0.4,DLE1,0.2218722598965773,IFNGR1,DLE
2146,0.3-0.4,DLE2,0.19282670594255708,IFNGR1,DLE
2147,0.3-0.4,DLE3,0.22539943735568724,IFNGR1,DLE
2148,0.3-0.4,DLE4,0.2688016701045981,IFNGR1,DLE
2149,0.3-0.4,DLE5,0.29450247128466256,IFNGR1,DLE
2150,0.3-0.4,HC1,0.3244625877197121,IFNGR1,HC
2151,0.3-0.4,HC2,0.2053804572201181,IFNGR1,HC
2152,0.3-0.4,HC3,0.19006499589749082,IFNGR1,HC
2153,0.3-0.4,HC4,0.06661793049140981,IFNGR1,HC
2154,0.3-0.4,SLE1,0.20712777272841973,IFNGR1,SLE
2155,0.3-0.4,SLE2,0.2532338899303153,IFNGR1,SLE
2156,0.3-0.4,SLE3,0.1779755643222649,IFNGR1,SLE
2157,0.3-0.4,SLE4,0.2119060358118381,IFNGR1,SLE
2158,0.3-0.4,SLE5,0.23246899146831176,IFNGR1,SLE
2159,0.3-0.4,SLE6,0.20119877604539502,IFNGR1,SLE
2160,0.4-0.5,DLE1,0.09435889661925338,IFNGR1,DLE
2161,0.4-0.5,DLE2,0.19350041542406934,IFNGR1,DLE
2162,0.4-0.5,DLE3,0.23765842181574115,IFNGR1,DLE
2163,0.4-0.5,DLE4,0.2711271253913295,IFNGR1,DLE
2164,0.4-0.5,DLE5,0.2913284135128746,IFNGR1,DLE
2165,0.4-0.5,HC1,0.2761951955772079,IFNGR1,HC
2166,0.4-0.5,HC2,0.07881741816138209,IFNGR1,HC
2167,0.4-0.5,HC3,0.211611864771062,IFNGR1,HC
2168,0.4-0.5,HC4,0.0,IFNGR1,HC
2169,0.4-0.5,SLE1,0.24257278264799195,IFNGR1,SLE
2170,0.4-0.5,SLE2,0.26124339648779643,IFNGR1,SLE
2171,0.4-0.5,SLE3,0.22554503255057096,IFNGR1,SLE
2172,0.4-0.5,SLE4,0.2731004544682993,IFNGR1,SLE
2173,0.4-0.5,SLE5,0.23601709913780772,IFNGR1,SLE
2174,0.4-0.5,SLE6,0.2689028073243611,IFNGR1,SLE
2175,0.5-0.6,DLE1,0.15413140193533295,IFNGR1,DLE
2176,0.5-0.6,DLE2,0.16222146805498355,IFNGR1,DLE
2177,0.5-0.6,DLE3,0.17381075299243323,IFNGR1,DLE
2178,0.5-0.6,DLE4,0.24712091440242187,IFNGR1,DLE
2179,0.5-0.6,DLE5,0.2626814250677434,IFNGR1,DLE
2180,0.5-0.6,HC1,0.27001843226342737,IFNGR1,HC
2181,0.5-0.6,HC2,0.06392557584779844,IFNGR1,HC
2182,0.5-0.6,HC3,0.24724073095688132,IFNGR1,HC
2183,0.5-0.6,HC4,0.04317861912541532,IFNGR1,HC
2184,0.5-0.6,SLE1,0.22055020935530076,IFNGR1,SLE
2185,0.5-0.6,SLE2,0.24806404950460162,IFNGR1,SLE
2186,0.5-0.6,SLE3,0.18237238020432217,IFNGR1,SLE
2187,0.5-0.6,SLE4,0.24155195286911418,IFNGR1,SLE
2188,0.5-0.6,SLE5,0.20805246763892812,IFNGR1,SLE
2189,0.5-0.6,SLE6,0.1481524709440353,IFNGR1,SLE
2190,0.6-0.7,DLE1,0.1399182046341781,IFNGR1,DLE
2191,0.6-0.7,DLE2,0.2605953003723026,IFNGR1,DLE
2192,0.6-0.7,DLE3,0.2460194043192597,IFNGR1,DLE
2193,0.6-0.7,DLE4,0.2419589442916365,IFNGR1,DLE
2194,0.6-0.7,DLE5,0.2753326809183051,IFNGR1,DLE
2195,0.6-0.7,HC1,0.2614413373929706,IFNGR1,HC
2196,0.6-0.7,HC2,0.1447508503991845,IFNGR1,HC
2197,0.6-0.7,HC3,0.2080256237657821,IFNGR1,HC
2198,0.6-0.7,HC4,0.14769043415914127,IFNGR1,HC
2199,0.6-0.7,SLE1,0.21161765736296706,IFNGR1,SLE
2200,0.6-0.7,SLE2,0.290074217223434,IFNGR1,SLE
2201,0.6-0.7,SLE3,0.18887740258709337,IFNGR1,SLE
2202,0.6-0.7,SLE4,0.2757457451179487,IFNGR1,SLE
2203,0.6-0.7,SLE5,0.2257626157562727,IFNGR1,SLE
2204,0.6-0.7,SLE6,0.2221186782942579,IFNGR1,SLE
2205,0.7-0.8,DLE1,0.1706778381098051,IFNGR1,DLE
2206,0.7-0.8,DLE2,0.28319911186251734,IFNGR1,DLE
2207,0.7-0.8,DLE3,0.26428057712667186,IFNGR1,DLE
2208,0.7-0.8,DLE4,0.2782178319142343,IFNGR1,DLE
2209,0.7-0.8,DLE5,0.29566775592424366,IFNGR1,DLE
2210,0.7-0.8,HC1,0.24823851213252116,IFNGR1,HC
2211,0.7-0.8,HC2,0.11489685956656136,IFNGR1,HC
2212,0.7-0.8,HC3,0.19279642058423072,IFNGR1,HC
2213,0.7-0.8,HC4,0.07670540803101752,IFNGR1,HC
2214,0.7-0.8,SLE1,0.27839946690860856,IFNGR1,SLE
2215,0.7-0.8,SLE2,0.27428425166794734,IFNGR1,SLE
2216,0.7-0.8,SLE3,0.19099586540577634,IFNGR1,SLE
2217,0.7-0.8,SLE4,0.2384553361474421,IFNGR1,SLE
2218,0.7-0.8,SLE5,0.16482033392640244,IFNGR1,SLE
2219,0.7-0.8,SLE6,0.19631865821821157,IFNGR1,SLE
2220,0.8-0.9,DLE1,0.18548464731086794,IFNGR1,DLE
2221,0.8-0.9,DLE2,0.28213035845671874,IFNGR1,DLE
2222,0.8-0.9,DLE3,0.2630200002656111,IFNGR1,DLE
2223,0.8-0.9,DLE4,0.2633079614572889,IFNGR1,DLE
2224,0.8-0.9,DLE5,0.3086008602311555,IFNGR1,DLE
2225,0.8-0.9,HC1,0.2950780819123703,IFNGR1,HC
2226,0.8-0.9,HC2,0.17929008359494522,IFNGR1,HC
2227,0.8-0.9,HC3,0.18912116086997963,IFNGR1,HC
2228,0.8-0.9,HC4,0.12112289515782051,IFNGR1,HC
2229,0.8-0.9,SLE1,0.3473152043380301,IFNGR1,SLE
2230,0.8-0.9,SLE2,0.24812540192249152,IFNGR1,SLE
2231,0.8-0.9,SLE3,0.14536744933882137,IFNGR1,SLE
2232,0.8-0.9,SLE4,0.2645774959952686,IFNGR1,SLE
2233,0.8-0.9,SLE5,0.1277923367791318,IFNGR1,SLE
2234,0.8-0.9,SLE6,0.17116158565875442,IFNGR1,SLE
2235,0.9-1.0,DLE1,0.15344986531117896,IFNGR1,DLE
2236,0.9-1.0,DLE2,0.27752333781418637,IFNGR1,DLE
2237,0.9-1.0,DLE3,0.27197377922385524,IFNGR1,DLE
2238,0.9-1.0,DLE4,0.34644442344600557,IFNGR1,DLE
2239,0.9-1.0,DLE5,0.3224065749452187,IFNGR1,DLE
2240,0.9-1.0,HC1,0.3737932176340849,IFNGR1,HC
2241,0.9-1.0,HC2,0.11892174189306123,IFNGR1,HC
2242,0.9-1.0,HC3,0.1472233737856229,IFNGR1,HC
2243,0.9-1.0,HC4,0.07578531630974403,IFNGR1,HC
2244,0.9-1.0,SLE1,0.28179557850730036,IFNGR1,SLE
2245,0.9-1.0,SLE2,0.2405074701272265,IFNGR1,SLE
2246,0.9-1.0,SLE3,0.1619697764368531,IFNGR1,SLE
2247,0.9-1.0,SLE4,0.21094000041696914,IFNGR1,SLE
2248,0.9-1.0,SLE5,0.16577574118236985,IFNGR1,SLE
2249,0.9-1.0,SLE6,0.1451039214480435,IFNGR1,SLE
2250,0.0-0.1,DLE1,0.6458565015362056,IFI44L,DLE
2251,0.0-0.1,DLE2,0.14060061079314493,IFI44L,DLE
2252,0.0-0.1,DLE3,0.10958579804927288,IFI44L,DLE
2253,0.0-0.1,DLE4,0.20338317947271406,IFI44L,DLE
2254,0.0-0.1,DLE5,0.610601675418132,IFI44L,DLE
2255,0.0-0.1,HC1,0.02046745779757486,IFI44L,HC
2256,0.0-0.1,HC2,0.02335965247473478,IFI44L,HC
2257,0.0-0.1,HC3,0.0042438771384469024,IFI44L,HC
2258,0.0-0.1,HC4,0.0,IFI44L,HC
2259,0.0-0.1,SLE1,0.3898394592499633,IFI44L,SLE
2260,0.0-0.1,SLE2,0.2790298216078177,IFI44L,SLE
2261,0.0-0.1,SLE3,0.10063743228708041,IFI44L,SLE
2262,0.0-0.1,SLE4,0.022996805127661293,IFI44L,SLE
2263,0.0-0.1,SLE5,0.5305251878459308,IFI44L,SLE
2264,0.0-0.1,SLE6,0.4911807092085312,IFI44L,SLE
2265,0.1-0.2,DLE1,0.6639728920041861,IFI44L,DLE
2266,0.1-0.2,DLE2,0.18661814885643443,IFI44L,DLE
2267,0.1-0.2,DLE3,0.11641529817494162,IFI44L,DLE
2268,0.1-0.2,DLE4,0.23769763576563055,IFI44L,DLE
2269,0.1-0.2,DLE5,0.5824301099102189,IFI44L,DLE
2270,0.1-0.2,HC1,0.005131731627281736,IFI44L,HC
2271,0.1-0.2,HC2,0.0,IFI44L,HC
2272,0.1-0.2,HC3,0.0,IFI44L,HC
2273,0.1-0.2,HC4,0.0,IFI44L,HC
2274,0.1-0.2,SLE1,0.36107023846835057,IFI44L,SLE
2275,0.1-0.2,SLE2,0.3294103263590094,IFI44L,SLE
2276,0.1-0.2,SLE3,0.11067389918868241,IFI44L,SLE
2277,0.1-0.2,SLE4,0.025436353866422724,IFI44L,SLE
2278,0.1-0.2,SLE5,0.4007959760543614,IFI44L,SLE
2279,0.1-0.2,SLE6,0.88117098544761,IFI44L,SLE
2280,0.2-0.3,DLE1,0.7415230758981832,IFI44L,DLE
2281,0.2-0.3,DLE2,0.1875445335567752,IFI44L,DLE
2282,0.2-0.3,DLE3,0.11844944985891068,IFI44L,DLE
2283,0.2-0.3,DLE4,0.21234264286390325,IFI44L,DLE
2284,0.2-0.3,DLE5,0.7080943346064572,IFI44L,DLE
2285,0.2-0.3,HC1,0.0267553000759,IFI44L,HC
2286,0.2-0.3,HC2,0.0,IFI44L,HC
2287,0.2-0.3,HC3,0.005101379114232407,IFI44L,HC
2288,0.2-0.3,HC4,0.0,IFI44L,HC
2289,0.2-0.3,SLE1,0.6201510015377848,IFI44L,SLE
2290,0.2-0.3,SLE2,0.39113925519854026,IFI44L,SLE
2291,0.2-0.3,SLE3,0.12083589240250048,IFI44L,SLE
2292,0.2-0.3,SLE4,0.02499558589510878,IFI44L,SLE
2293,0.2-0.3,SLE5,0.5932881008821089,IFI44L,SLE
2294,0.2-0.3,SLE6,0.7130349831910725,IFI44L,SLE
2295,0.3-0.4,DLE1,0.8519695141376398,IFI44L,DLE
2296,0.3-0.4,DLE2,0.19539705571939175,IFI44L,DLE
2297,0.3-0.4,DLE3,0.12432475442763621,IFI44L,DLE
2298,0.3-0.4,DLE4,0.32832480159683175,IFI44L,DLE
2299,0.3-0.4,DLE5,0.8295389848245573,IFI44L,DLE
2300,0.3-0.4,HC1,0.026777938898578768,IFI44L,HC
2301,0.3-0.4,HC2,0.01626926456984913,IFI44L,HC
2302,0.3-0.4,HC3,0.0,IFI44L,HC
2303,0.3-0.4,HC4,0.0,IFI44L,HC
2304,0.3-0.4,SLE1,0.5153735455791254,IFI44L,SLE
2305,0.3-0.4,SLE2,0.36528419594913314,IFI44L,SLE
2306,0.3-0.4,SLE3,0.11830362867969925,IFI44L,SLE
2307,0.3-0.4,SLE4,0.01750845734530213,IFI44L,SLE
2308,0.3-0.4,SLE5,0.6325619474857931,IFI44L,SLE
2309,0.3-0.4,SLE6,1.0192017800696216,IFI44L,SLE
2310,0.4-0.5,DLE1,0.7057071243812497,IFI44L,DLE
2311,0.4-0.5,DLE2,0.2273130079535539,IFI44L,DLE
2312,0.4-0.5,DLE3,0.22375222901932884,IFI44L,DLE
2313,0.4-0.5,DLE4,0.3308155800596447,IFI44L,DLE
2314,0.4-0.5,DLE5,0.8728423704203002,IFI44L,DLE
2315,0.4-0.5,HC1,0.01780854271274112,IFI44L,HC
2316,0.4-0.5,HC2,0.00841764638567023,IFI44L,HC
2317,0.4-0.5,HC3,0.006260205630230562,IFI44L,HC
2318,0.4-0.5,HC4,0.0,IFI44L,HC
2319,0.4-0.5,SLE1,0.652735527878114,IFI44L,SLE
2320,0.4-0.5,SLE2,0.420473449894164,IFI44L,SLE
2321,0.4-0.5,SLE3,0.12670468939901522,IFI44L,SLE
2322,0.4-0.5,SLE4,0.014524949570532257,IFI44L,SLE
2323,0.4-0.5,SLE5,0.5296087198611837,IFI44L,SLE
2324,0.4-0.5,SLE6,0.8408433035783344,IFI44L,SLE
2325,0.5-0.6,DLE1,0.6293978721017488,IFI44L,DLE
2326,0.5-0.6,DLE2,0.1757935075966458,IFI44L,DLE
2327,0.5-0.6,DLE3,0.16643622633424865,IFI44L,DLE
2328,0.5-0.6,DLE4,0.25400998714667283,IFI44L,DLE
2329,0.5-0.6,DLE5,0.8694878835998674,IFI44L,DLE
2330,0.5-0.6,HC1,0.013605017232287362,IFI44L,HC
2331,0.5-0.6,HC2,0.0054442918786797865,IFI44L,HC
2332,0.5-0.6,HC3,0.0,IFI44L,HC
2333,0.5-0.6,HC4,0.0,IFI44L,HC
2334,0.5-0.6,SLE1,0.6204395208987745,IFI44L,SLE
2335,0.5-0.6,SLE2,0.43184037759544314,IFI44L,SLE
2336,0.5-0.6,SLE3,0.10026517712543892,IFI44L,SLE
2337,0.5-0.6,SLE4,0.03840825314439936,IFI44L,SLE
2338,0.5-0.6,SLE5,0.6984055954625129,IFI44L,SLE
2339,0.5-0.6,SLE6,0.8554073705815732,IFI44L,SLE
2340,0.6-0.7,DLE1,0.792491381957061,IFI44L,DLE
2341,0.6-0.7,DLE2,0.3040706689197421,IFI44L,DLE
2342,0.6-0.7,DLE3,0.18990126420326123,IFI44L,DLE
2343,0.6-0.7,DLE4,0.34829598387765426,IFI44L,DLE
2344,0.6-0.7,DLE5,0.9202541197833245,IFI44L,DLE
2345,0.6-0.7,HC1,0.02143634963915321,IFI44L,HC
2346,0.6-0.7,HC2,0.0,IFI44L,HC
2347,0.6-0.7,HC3,0.0,IFI44L,HC
2348,0.6-0.7,HC4,0.0,IFI44L,HC
2349,0.6-0.7,SLE1,0.690711969389535,IFI44L,SLE
2350,0.6-0.7,SLE2,0.4345453986574437,IFI44L,SLE
2351,0.6-0.7,SLE3,0.14391557045720307,IFI44L,SLE
2352,0.6-0.7,SLE4,0.05176900113521586,IFI44L,SLE
2353,0.6-0.7,SLE5,0.6618561879198485,IFI44L,SLE
2354,0.6-0.7,SLE6,0.9104022364611302,IFI44L,SLE
2355,0.7-0.8,DLE1,0.9487230660998962,IFI44L,DLE
2356,0.7-0.8,DLE2,0.3441773854462403,IFI44L,DLE
2357,0.7-0.8,DLE3,0.317662922304938,IFI44L,DLE
2358,0.7-0.8,DLE4,0.36911951274269245,IFI44L,DLE
2359,0.7-0.8,DLE5,1.0014504758946403,IFI44L,DLE
2360,0.7-0.8,HC1,0.013338228713594552,IFI44L,HC
2361,0.7-0.8,HC2,0.003945450841195034,IFI44L,HC
2362,0.7-0.8,HC3,0.00550465105950157,IFI44L,HC
2363,0.7-0.8,HC4,0.0,IFI44L,HC
2364,0.7-0.8,SLE1,0.7340487276837573,IFI44L,SLE
2365,0.7-0.8,SLE2,0.4259409260071971,IFI44L,SLE
2366,0.7-0.8,SLE3,0.15787009841288893,IFI44L,SLE
2367,0.7-0.8,SLE4,0.052198868599895316,IFI44L,SLE
2368,0.7-0.8,SLE5,0.5150915199113274,IFI44L,SLE
2369,0.7-0.8,SLE6,0.825560253998303,IFI44L,SLE
2370,0.8-0.9,DLE1,0.8654488105016925,IFI44L,DLE
2371,0.8-0.9,DLE2,0.4220352274648066,IFI44L,DLE
2372,0.8-0.9,DLE3,0.3641300499830771,IFI44L,DLE
2373,0.8-0.9,DLE4,0.39589495726662083,IFI44L,DLE
2374,0.8-0.9,DLE5,0.9567215596020633,IFI44L,DLE
2375,0.8-0.9,HC1,0.013813803174684511,IFI44L,HC
2376,0.8-0.9,HC2,0.0,IFI44L,HC
2377,0.8-0.9,HC3,0.01009383258823383,IFI44L,HC
2378,0.8-0.9,HC4,0.0,IFI44L,HC
2379,0.8-0.9,SLE1,0.5946817208003358,IFI44L,SLE
2380,0.8-0.9,SLE2,0.512497847747279,IFI44L,SLE
2381,0.8-0.9,SLE3,0.08770506409214697,IFI44L,SLE
2382,0.8-0.9,SLE4,0.06536631394396254,IFI44L,SLE
2383,0.8-0.9,SLE5,0.49451147976034204,IFI44L,SLE
2384,0.8-0.9,SLE6,0.9039726655764198,IFI44L,SLE
2385,0.9-1.0,DLE1,0.9033847477766213,IFI44L,DLE
2386,0.9-1.0,DLE2,0.49139748846799625,IFI44L,DLE
2387,0.9-1.0,DLE3,0.3044160940859808,IFI44L,DLE
2388,0.9-1.0,DLE4,0.33078822018710485,IFI44L,DLE
2389,0.9-1.0,DLE5,0.9866479757874496,IFI44L,DLE
2390,0.9-1.0,HC1,0.03391409034679249,IFI44L,HC
2391,0.9-1.0,HC2,0.015079740912820614,IFI44L,HC
2392,0.9-1.0,HC3,0.01578982570251679,IFI44L,HC
2393,0.9-1.0,HC4,0.0,IFI44L,HC
2394,0.9-1.0,SLE1,0.6305619270350858,IFI44L,SLE
2395,0.9-1.0,SLE2,0.5872640194655895,IFI44L,SLE
2396,0.9-1.0,SLE3,0.11458472182132204,IFI44L,SLE
2397,0.9-1.0,SLE4,0.04563087037941868,IFI44L,SLE
2398,0.9-1.0,SLE5,0.4195577421827499,IFI44L,SLE
2399,0.9-1.0,SLE6,0.827301695325703,IFI44L,SLE
2400,0.0-0.1,DLE1,2.05804126054924,IFITM1,DLE
2401,0.0-0.1,DLE2,1.0756573343292208,IFITM1,DLE
2402,0.0-0.1,DLE3,0.9173729394909939,IFITM1,DLE
2403,0.0-0.1,DLE4,0.8333611442973801,IFITM1,DLE
2404,0.0-0.1,DLE5,1.5284692607531751,IFITM1,DLE
2405,0.0-0.1,HC1,1.0037373860738263,IFITM1,HC
2406,0.0-0.1,HC2,0.5570628199945712,IFITM1,HC
2407,0.0-0.1,HC3,0.16983827676680077,IFITM1,HC
2408,0.0-0.1,HC4,0.0825263665155638,IFITM1,HC
2409,0.0-0.1,SLE1,2.208376834280167,IFITM1,SLE
2410,0.0-0.1,SLE2,1.1066484312189877,IFITM1,SLE
2411,0.0-0.1,SLE3,0.4769917032230585,IFITM1,SLE
2412,0.0-0.1,SLE4,0.7185293168980127,IFITM1,SLE
2413,0.0-0.1,SLE5,2.7593889543091232,IFITM1,SLE
2414,0.0-0.1,SLE6,2.4165362594330766,IFITM1,SLE
2415,0.1-0.2,DLE1,2.712639906251075,IFITM1,DLE
2416,0.1-0.2,DLE2,1.1535406865129179,IFITM1,DLE
2417,0.1-0.2,DLE3,1.048367641709756,IFITM1,DLE
2418,0.1-0.2,DLE4,0.859425727190975,IFITM1,DLE
2419,0.1-0.2,DLE5,1.46190420867416,IFITM1,DLE
2420,0.1-0.2,HC1,1.1352838237157148,IFITM1,HC
2421,0.1-0.2,HC2,0.534995944890788,IFITM1,HC
2422,0.1-0.2,HC3,0.18173987374057704,IFITM1,HC
2423,0.1-0.2,HC4,0.14395364214129966,IFITM1,HC
2424,0.1-0.2,SLE1,2.296864863900404,IFITM1,SLE
2425,0.1-0.2,SLE2,1.0014099748343173,IFITM1,SLE
2426,0.1-0.2,SLE3,0.48655585171247695,IFITM1,SLE
2427,0.1-0.2,SLE4,0.6462490345720453,IFITM1,SLE
2428,0.1-0.2,SLE5,2.886850940668418,IFITM1,SLE
2429,0.1-0.2,SLE6,2.702420583697257,IFITM1,SLE
2430,0.2-0.3,DLE1,2.286297715503188,IFITM1,DLE
2431,0.2-0.3,DLE2,1.2805710543386215,IFITM1,DLE
2432,0.2-0.3,DLE3,1.1502989077275505,IFITM1,DLE
2433,0.2-0.3,DLE4,0.7960660211200413,IFITM1,DLE
2434,0.2-0.3,DLE5,1.5729467510774624,IFITM1,DLE
2435,0.2-0.3,HC1,1.1302333455013804,IFITM1,HC
2436,0.2-0.3,HC2,0.45910757743572944,IFITM1,HC
2437,0.2-0.3,HC3,0.1796723637103959,IFITM1,HC
2438,0.2-0.3,HC4,0.12669223903706328,IFITM1,HC
2439,0.2-0.3,SLE1,2.184184545067382,IFITM1,SLE
2440,0.2-0.3,SLE2,1.1525761223363602,IFITM1,SLE
2441,0.2-0.3,SLE3,0.5544589498111488,IFITM1,SLE
2442,0.2-0.3,SLE4,0.7294601955659126,IFITM1,SLE
2443,0.2-0.3,SLE5,2.935313042402007,IFITM1,SLE
2444,0.2-0.3,SLE6,2.4244058610834203,IFITM1,SLE
2445,0.3-0.4,DLE1,2.5868224711087007,IFITM1,DLE
2446,0.3-0.4,DLE2,1.3375991821975877,IFITM1,DLE
2447,0.3-0.4,DLE3,1.141304289527698,IFITM1,DLE
2448,0.3-0.4,DLE4,1.0133322682333121,IFITM1,DLE
2449,0.3-0.4,DLE5,1.7611574039361815,IFITM1,DLE
2450,0.3-0.4,HC1,1.0173190775217325,IFITM1,HC
2451,0.3-0.4,HC2,0.4463199321838399,IFITM1,HC
2452,0.3-0.4,HC3,0.12352994081118178,IFITM1,HC
2453,0.3-0.4,HC4,0.16161050728078724,IFITM1,HC
2454,0.3-0.4,SLE1,2.2396415380548516,IFITM1,SLE
2455,0.3-0.4,SLE2,1.1892152407637955,IFITM1,SLE
2456,0.3-0.4,SLE3,0.5110140274142343,IFITM1,SLE
2457,0.3-0.4,SLE4,0.7522192540246909,IFITM1,SLE
2458,0.3-0.4,SLE5,3.114730457794665,IFITM1,SLE
2459,0.3-0.4,SLE6,2.6012832128133194,IFITM1,SLE
2460,0.4-0.5,DLE1,2.359017445647132,IFITM1,DLE
2461,0.4-0.5,DLE2,1.400598065073928,IFITM1,DLE
2462,0.4-0.5,DLE3,1.3326796156219145,IFITM1,DLE
2463,0.4-0.5,DLE4,1.1082526576634275,IFITM1,DLE
2464,0.4-0.5,DLE5,1.8956109944504445,IFITM1,DLE
2465,0.4-0.5,HC1,1.1287946114273035,IFITM1,HC
2466,0.4-0.5,HC2,0.47638027690049045,IFITM1,HC
2467,0.4-0.5,HC3,0.15507851443943194,IFITM1,HC
2468,0.4-0.5,HC4,0.14332728640842657,IFITM1,HC
2469,0.4-0.5,SLE1,2.3622353912632224,IFITM1,SLE
2470,0.4-0.5,SLE2,1.3775114601280405,IFITM1,SLE
2471,0.4-0.5,SLE3,0.39889906840401745,IFITM1,SLE
2472,0.4-0.5,SLE4,0.7915729384517242,IFITM1,SLE
2473,0.4-0.5,SLE5,3.021244336836532,IFITM1,SLE
2474,0.4-0.5,SLE6,2.6646634565752203,IFITM1,SLE
2475,0.5-0.6,DLE1,2.5490949963397664,IFITM1,DLE
2476,0.5-0.6,DLE2,1.4338143323397916,IFITM1,DLE
2477,0.5-0.6,DLE3,1.230493743786894,IFITM1,DLE
2478,0.5-0.6,DLE4,1.0921348492464873,IFITM1,DLE
2479,0.5-0.6,DLE5,2.013591473496605,IFITM1,DLE
2480,0.5-0.6,HC1,1.1581938027339356,IFITM1,HC
2481,0.5-0.6,HC2,0.4571055237962023,IFITM1,HC
2482,0.5-0.6,HC3,0.18037129068945548,IFITM1,HC
2483,0.5-0.6,HC4,0.18595213134552832,IFITM1,HC
2484,0.5-0.6,SLE1,2.398813371643742,IFITM1,SLE
2485,0.5-0.6,SLE2,1.5032677853859702,IFITM1,SLE
2486,0.5-0.6,SLE3,0.5430049040554947,IFITM1,SLE
2487,0.5-0.6,SLE4,0.7372269163085748,IFITM1,SLE
2488,0.5-0.6,SLE5,3.0946675701795217,IFITM1,SLE
2489,0.5-0.6,SLE6,2.607341039327705,IFITM1,SLE
2490,0.6-0.7,DLE1,2.7119048780794923,IFITM1,DLE
2491,0.6-0.7,DLE2,1.4446279097761419,IFITM1,DLE
2492,0.6-0.7,DLE3,1.4118099067144645,IFITM1,DLE
2493,0.6-0.7,DLE4,1.232507186912168,IFITM1,DLE
2494,0.6-0.7,DLE5,2.1483678741771315,IFITM1,DLE
2495,0.6-0.7,HC1,1.0942964762266532,IFITM1,HC
2496,0.6-0.7,HC2,0.5617057517524683,IFITM1,HC
2497,0.6-0.7,HC3,0.12902449921978215,IFITM1,HC
2498,0.6-0.7,HC4,0.0896694534950258,IFITM1,HC
2499,0.6-0.7,SLE1,2.325005385144079,IFITM1,SLE
2500,0.6-0.7,SLE2,1.4920408032937245,IFITM1,SLE
2501,0.6-0.7,SLE3,0.672797735616513,IFITM1,SLE
2502,0.6-0.7,SLE4,0.8650666057509881,IFITM1,SLE
2503,0.6-0.7,SLE5,3.2571864377511,IFITM1,SLE
2504,0.6-0.7,SLE6,2.7744311726158855,IFITM1,SLE
2505,0.7-0.8,DLE1,3.0428868633965913,IFITM1,DLE
2506,0.7-0.8,DLE2,1.5983851451023319,IFITM1,DLE
2507,0.7-0.8,DLE3,1.4977715494363206,IFITM1,DLE
